Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,276990.0
Kenya,KEN,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,276880.0
Kenya,KEN,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,276770.0
Kenya,KEN,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,276660.0
Kenya,KEN,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,276540.0
Kenya,KEN,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,276430.0
Kenya,KEN,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,276320.0
Kenya,KEN,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,276210.0
Kenya,KEN,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,273100.0
Kenya,KEN,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,272850.0
Kenya,KEN,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,270850.0
Kenya,KEN,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,270700.0
Kenya,KEN,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,270540.0
Kenya,KEN,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,270020.0
Kenya,KEN,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,269920.0
Kenya,KEN,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,268740.0
Kenya,KEN,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,268180.0
Kenya,KEN,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,268390.0
Kenya,KEN,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,266710.0
Kenya,KEN,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,268760.0
Kenya,KEN,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,264580.0
Kenya,KEN,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,265940.0
Kenya,KEN,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,264510.0
Kenya,KEN,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,272180.0
Kenya,KEN,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,272320.0
Kenya,KEN,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,268400.0
Kenya,KEN,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,270720.0
Kenya,KEN,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,268770.0
Kenya,KEN,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,267700.0
Kenya,KEN,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,270530.0
Kenya,KEN,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,266620.0
Kenya,KEN,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,264350.0
Kenya,KEN,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,263730.0
Kenya,KEN,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,263540.0
Kenya,KEN,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,255050.0
Kenya,KEN,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,255800.0
Kenya,KEN,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,255780.0
Kenya,KEN,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,255720.0
Kenya,KEN,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,252650.0
Kenya,KEN,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,252600.0
Kenya,KEN,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,252550.0
Kenya,KEN,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,252500.0
Kenya,KEN,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,252450.0
Kenya,KEN,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,252400.0
Kenya,KEN,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,252350.0
Kenya,KEN,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,252300.0
Kenya,KEN,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,252250.0
Kenya,KEN,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,252200.0
Kenya,KEN,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,252150.0
Kenya,KEN,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,252100.0
Kenya,KEN,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,252050.0
Kenya,KEN,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,252000.0
Kenya,KEN,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6874934111115
Kenya,KEN,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6874934111115
Kenya,KEN,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6874934111115
Kenya,KEN,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6681660048494
Kenya,KEN,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6488385985873
Kenya,KEN,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6295111923253
Kenya,KEN,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6101837860632
Kenya,KEN,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5890993428682
Kenya,KEN,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5697719366061
Kenya,KEN,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.550444530344
Kenya,KEN,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.5311171240819
Kenya,KEN,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.984678637945
Kenya,KEN,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.9407527146221
Kenya,KEN,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.5893453280388
Kenya,KEN,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.5629897740451
Kenya,KEN,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.5348771831184
Kenya,KEN,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.4435112626067
Kenya,KEN,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.4259408932776
Kenya,KEN,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.2186105351934
Kenya,KEN,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.1202164669501
Kenya,KEN,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.1571142425414
Kenya,KEN,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.8619320378114
Kenya,KEN,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.2221246090593
Kenya,KEN,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.4876831711003
Kenya,KEN,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.7266401939769
Kenya,KEN,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.4753839125698
Kenya,KEN,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.8230312401167
Kenya,KEN,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.8476297571775
Kenya,KEN,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.1588712794743
Kenya,KEN,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.5665038479109
Kenya,KEN,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.2238816459922
Kenya,KEN,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.0358786941702
Kenya,KEN,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.5331201461855
Kenya,KEN,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.8461187054152
Kenya,KEN,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.4472713216432
Kenya,KEN,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.3383350318024
Kenya,KEN,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.304951330077
Kenya,KEN,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.813226974031
Kenya,KEN,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9450047439997
Kenya,KEN,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9414906701339
Kenya,KEN,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9309484485364
Kenya,KEN,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3915381101311
Kenya,KEN,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3827529254665
Kenya,KEN,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3739677408019
Kenya,KEN,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3651825561373
Kenya,KEN,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3563973714728
Kenya,KEN,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3476121868082
Kenya,KEN,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3388270021436
Kenya,KEN,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.330041817479
Kenya,KEN,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3212566328144
Kenya,KEN,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3124714481498
Kenya,KEN,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.3036862634853
Kenya,KEN,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.2949010788207
Kenya,KEN,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.2861158941561
Kenya,KEN,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.2773307094915
Kenya,KEN,2021,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2020,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2019,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2018,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2017,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2016,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2015,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2014,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2013,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2012,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2011,Arable land (% of land area),AG.LND.ARBL.ZS,10.1908142109147
Kenya,KEN,2010,Arable land (% of land area),AG.LND.ARBL.ZS,9.66370313103982
Kenya,KEN,2009,Arable land (% of land area),AG.LND.ARBL.ZS,9.66370313103982
Kenya,KEN,2008,Arable land (% of land area),AG.LND.ARBL.ZS,9.31229574445655
Kenya,KEN,2007,Arable land (% of land area),AG.LND.ARBL.ZS,9.31229574445655
Kenya,KEN,2006,Arable land (% of land area),AG.LND.ARBL.ZS,9.32986611378571
Kenya,KEN,2005,Arable land (% of land area),AG.LND.ARBL.ZS,9.24904241487156
Kenya,KEN,2004,Arable land (% of land area),AG.LND.ARBL.ZS,9.23850019327406
Kenya,KEN,2003,Arable land (% of land area),AG.LND.ARBL.ZS,9.04171205678743
Kenya,KEN,2002,Arable land (% of land area),AG.LND.ARBL.ZS,8.94507502547703
Kenya,KEN,2001,Arable land (% of land area),AG.LND.ARBL.ZS,9.01008539199494
Kenya,KEN,2000,Arable land (% of land area),AG.LND.ARBL.ZS,8.59366763889377
Kenya,KEN,1999,Arable land (% of land area),AG.LND.ARBL.ZS,8.95386021014162
Kenya,KEN,1998,Arable land (% of land area),AG.LND.ARBL.ZS,8.21941877218259
Kenya,KEN,1997,Arable land (% of land area),AG.LND.ARBL.ZS,8.45837579505921
Kenya,KEN,1996,Arable land (% of land area),AG.LND.ARBL.ZS,8.20711951365218
Kenya,KEN,1995,Arable land (% of land area),AG.LND.ARBL.ZS,9.554766841199
Kenya,KEN,1994,Arable land (% of land area),AG.LND.ARBL.ZS,9.57936535825983
Kenya,KEN,1993,Arable land (% of land area),AG.LND.ARBL.ZS,8.89060688055663
Kenya,KEN,1992,Arable land (% of land area),AG.LND.ARBL.ZS,9.29823944899322
Kenya,KEN,1991,Arable land (% of land area),AG.LND.ARBL.ZS,8.95561724707453
Kenya,KEN,1990,Arable land (% of land area),AG.LND.ARBL.ZS,8.76761429525249
Kenya,KEN,1989,Arable land (% of land area),AG.LND.ARBL.ZS,9.26485574726781
Kenya,KEN,1988,Arable land (% of land area),AG.LND.ARBL.ZS,8.57785430649752
Kenya,KEN,1987,Arable land (% of land area),AG.LND.ARBL.ZS,8.17900692272551
Kenya,KEN,1986,Arable land (% of land area),AG.LND.ARBL.ZS,8.0700706328847
Kenya,KEN,1985,Arable land (% of land area),AG.LND.ARBL.ZS,8.03668693115929
Kenya,KEN,1984,Arable land (% of land area),AG.LND.ARBL.ZS,6.54496257511333
Kenya,KEN,1983,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1982,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1981,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1980,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1979,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1978,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1977,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1976,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1975,Arable land (% of land area),AG.LND.ARBL.ZS,6.67674034508205
Kenya,KEN,1974,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1973,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1972,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1971,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1970,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1969,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1968,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1967,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1966,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1965,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1964,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1963,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1962,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,1961,Arable land (% of land area),AG.LND.ARBL.ZS,6.14962926520715
Kenya,KEN,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1573.69292005
Kenya,KEN,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1579.20661128
Kenya,KEN,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,1582.88888712
Kenya,KEN,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.269785333419863
Kenya,KEN,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.270730570580242
Kenya,KEN,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.271361839871935
Kenya,KEN,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,28.8298206136
Kenya,KEN,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,23.31612939174
Kenya,KEN,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,19.63385355119
Kenya,KEN,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0049424272471326
Kenya,KEN,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0039971900882761
Kenya,KEN,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0033659207963238
Kenya,KEN,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.274727760666996
Kenya,KEN,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.274727760668518
Kenya,KEN,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0.274727760668259
Kenya,KEN,2021,Forest area (sq. km),AG.LND.FRST.K2,36110.9
Kenya,KEN,2020,Forest area (sq. km),AG.LND.FRST.K2,36110.9
Kenya,KEN,2019,Forest area (sq. km),AG.LND.FRST.K2,36110.9
Kenya,KEN,2018,Forest area (sq. km),AG.LND.FRST.K2,36110.9
Kenya,KEN,2017,Forest area (sq. km),AG.LND.FRST.K2,35815.3
Kenya,KEN,2016,Forest area (sq. km),AG.LND.FRST.K2,35519.7
Kenya,KEN,2015,Forest area (sq. km),AG.LND.FRST.K2,35224.1
Kenya,KEN,2014,Forest area (sq. km),AG.LND.FRST.K2,35411.96
Kenya,KEN,2013,Forest area (sq. km),AG.LND.FRST.K2,35599.82
Kenya,KEN,2012,Forest area (sq. km),AG.LND.FRST.K2,35787.68
Kenya,KEN,2011,Forest area (sq. km),AG.LND.FRST.K2,35975.54
Kenya,KEN,2010,Forest area (sq. km),AG.LND.FRST.K2,36163.4
Kenya,KEN,2009,Forest area (sq. km),AG.LND.FRST.K2,36508.25
Kenya,KEN,2008,Forest area (sq. km),AG.LND.FRST.K2,36853.1
Kenya,KEN,2007,Forest area (sq. km),AG.LND.FRST.K2,37197.95
Kenya,KEN,2006,Forest area (sq. km),AG.LND.FRST.K2,37542.8
Kenya,KEN,2005,Forest area (sq. km),AG.LND.FRST.K2,37887.65
Kenya,KEN,2004,Forest area (sq. km),AG.LND.FRST.K2,38232.5
Kenya,KEN,2003,Forest area (sq. km),AG.LND.FRST.K2,38577.35
Kenya,KEN,2002,Forest area (sq. km),AG.LND.FRST.K2,38922.2
Kenya,KEN,2001,Forest area (sq. km),AG.LND.FRST.K2,39267.05
Kenya,KEN,2000,Forest area (sq. km),AG.LND.FRST.K2,39611.9
Kenya,KEN,1999,Forest area (sq. km),AG.LND.FRST.K2,39509.25
Kenya,KEN,1998,Forest area (sq. km),AG.LND.FRST.K2,39406.6
Kenya,KEN,1997,Forest area (sq. km),AG.LND.FRST.K2,39303.95
Kenya,KEN,1996,Forest area (sq. km),AG.LND.FRST.K2,39201.3
Kenya,KEN,1995,Forest area (sq. km),AG.LND.FRST.K2,39098.65
Kenya,KEN,1994,Forest area (sq. km),AG.LND.FRST.K2,38996.0
Kenya,KEN,1993,Forest area (sq. km),AG.LND.FRST.K2,38893.35
Kenya,KEN,1992,Forest area (sq. km),AG.LND.FRST.K2,38790.7
Kenya,KEN,1991,Forest area (sq. km),AG.LND.FRST.K2,38688.05
Kenya,KEN,1990,Forest area (sq. km),AG.LND.FRST.K2,38585.4
Kenya,KEN,2021,Forest area (% of land area),AG.LND.FRST.ZS,6.34481849808483
Kenya,KEN,2020,Forest area (% of land area),AG.LND.FRST.ZS,6.34481849808483
Kenya,KEN,2019,Forest area (% of land area),AG.LND.FRST.ZS,6.34481849808483
Kenya,KEN,2018,Forest area (% of land area),AG.LND.FRST.ZS,6.34481849808483
Kenya,KEN,2017,Forest area (% of land area),AG.LND.FRST.ZS,6.29288048634782
Kenya,KEN,2016,Forest area (% of land area),AG.LND.FRST.ZS,6.24094247461082
Kenya,KEN,2015,Forest area (% of land area),AG.LND.FRST.ZS,6.18900446287381
Kenya,KEN,2014,Forest area (% of land area),AG.LND.FRST.ZS,6.22201215869558
Kenya,KEN,2013,Forest area (% of land area),AG.LND.FRST.ZS,6.25501985451734
Kenya,KEN,2012,Forest area (% of land area),AG.LND.FRST.ZS,6.28802755033911
Kenya,KEN,2011,Forest area (% of land area),AG.LND.FRST.ZS,6.32103524616087
Kenya,KEN,2010,Forest area (% of land area),AG.LND.FRST.ZS,6.35404294198264
Kenya,KEN,2009,Forest area (% of land area),AG.LND.FRST.ZS,6.41463436061426
Kenya,KEN,2008,Forest area (% of land area),AG.LND.FRST.ZS,6.47522577924588
Kenya,KEN,2007,Forest area (% of land area),AG.LND.FRST.ZS,6.5358171978775
Kenya,KEN,2006,Forest area (% of land area),AG.LND.FRST.ZS,6.59640861650912
Kenya,KEN,2005,Forest area (% of land area),AG.LND.FRST.ZS,6.65700003514074
Kenya,KEN,2004,Forest area (% of land area),AG.LND.FRST.ZS,6.71759145377236
Kenya,KEN,2003,Forest area (% of land area),AG.LND.FRST.ZS,6.77818287240398
Kenya,KEN,2002,Forest area (% of land area),AG.LND.FRST.ZS,6.8387742910356
Kenya,KEN,2001,Forest area (% of land area),AG.LND.FRST.ZS,6.89936570966722
Kenya,KEN,2000,Forest area (% of land area),AG.LND.FRST.ZS,6.95995712829884
Kenya,KEN,1999,Forest area (% of land area),AG.LND.FRST.ZS,6.94192114418245
Kenya,KEN,1998,Forest area (% of land area),AG.LND.FRST.ZS,6.92388516006606
Kenya,KEN,1997,Forest area (% of land area),AG.LND.FRST.ZS,6.90584917594968
Kenya,KEN,1996,Forest area (% of land area),AG.LND.FRST.ZS,6.88781319183329
Kenya,KEN,1995,Forest area (% of land area),AG.LND.FRST.ZS,6.86977720771691
Kenya,KEN,1994,Forest area (% of land area),AG.LND.FRST.ZS,6.85174122360052
Kenya,KEN,1993,Forest area (% of land area),AG.LND.FRST.ZS,6.83370523948413
Kenya,KEN,1992,Forest area (% of land area),AG.LND.FRST.ZS,6.81566925536775
Kenya,KEN,1991,Forest area (% of land area),AG.LND.FRST.ZS,6.79763327125136
Kenya,KEN,1990,Forest area (% of land area),AG.LND.FRST.ZS,6.77959728713498
Kenya,KEN,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,692.0
Kenya,KEN,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
Kenya,KEN,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,630.0
